1,0.0136355,0.00114329,-0.0124922,0.0291611,0.36626943582849,1.03780702725703,123.736332253393,0.00248361994912554,0.503478,,,,,,,,,
2,0.333462,0.0341582,-0.299304,6.74137000000E-06,0.99995074933571,1.00831695668465,380.743678077382,2.27130408688184e-11,0.000112999,,,,,,,,,
3,0.29497,0.0437996,-0.251171,0.000800251,0.996377602928448,1.00063939174622,887.722422331014,2.69202545186026e-07,0.0134245,,,,,,,,,
4,0.490578,0.0345587,-0.456019,2.8395000000000E-09,0.999999973677332,1.03069365839612,146.873769317318,3.06271554391314e-18,4.7595500000000E-08,,,,,,,,,
5,0.0814404,0.00130562,-0.0801348,0.00051984,0.993751624588171,1.02894352519527,154.052847927069,4.59351855872136e-07,0.00871805,,,,,,,,,
6,0.206856,0.00241132,-0.204445,0.0103449,0.876025566284815,1.03652302279804,127.326412930808,8.55396459930062e-05,0.175213,,,,,,,,,
7,0.499235,0.00120657,-0.498029,1.480110000000000E-10,0.999999999382164,1.06144503691684,82.4396075845339,4.68450433290704e-21,2.48095000000000E-09,,,,,,,,,
8,0.246105,0.0316538,-0.214451,0.000152291,0.998391645382744,1.02049437942827,202.574114762369,1.51584289429799e-08,0.00255308,,,,,,,,,
9,0.255098,0.000448833,-0.25465,4.01927000000E-06,0.999903874339558,1.0385114101326,121.856887752583,2.35451024650533e-11,6.7370900000E-05,,,,,,,,,
10,0.479765,0.000250479,-0.479514,2.83180000000000000E-13,0.999999999994009,1.01714129645149,232.0905285359,4.15161536770341e-26,4.74664000000000000E-12,,,,,,,,,
11,0.312917,0.000512318,-0.312404,2.22350000000E-07,0.999996629376122,1.01017944955086,334.989524969382,2.98665103944502e-14,3.72701000000E-06,,,,,,,,,
12,0.348689,0.000363981,-0.348325,1.9758400000000E-08,0.999999615973686,1.00722519749547,414.038780303584,2.41858593326964e-16,3.311890000000E-07,,,,,,,,,
13,0.207901,0.00143326,-0.206467,0.00597725,0.879969566516528,1.03823973277879,122.5745259729,3.78747246854893e-05,0.100793,,,,,,,,,
14,0.0517495,0.000923239,-0.0508262,0.00100071,0.985832589802477,1.02548239031834,170.677421584714,2.97518953163984e-06,0.0167906,,,,,,,,,
15,0.408149,0.000393226,-0.407756,1.04722000000000E-09,0.999999984047785,1.01411095478936,267.671393885323,5.45887695408546e-19,1.7553500000000E-08,,,,,,,,,
16,0.349572,0.00364258,-0.345929,0.000136307,0.999655553306578,1.01399671336076,269.234680994257,3.17255267272235e-09,0.00228507,,,,,,,,,
17,0.424189,0.000261834,-0.423927,4.277510000000000E-10,0.999999989764184,1.00487993767861,510.412229764534,1.08928458067275e-19,7.16994000000000E-09,,,,,,,,,
18,0.216577,0.00211161,-0.214466,2.8941100000E-05,0.999859200971274,1.00359776465109,585.297987082199,3.87471522545875e-10,0.000485122,,,,,,,,,
19,0.136225,0.00134975,-0.134875,0.000353564,0.99617774676145,1.03604531971643,128.719406846783,1.76084938781427e-07,0.00592851,,,,,,,,,
20,0.357946,0.0013305,-0.356616,5.8502200000000E-08,0.999999724015766,1.0192362345117,212.692320151331,9.60202701507963e-16,9.806090000000E-07,,,,,,,,,
21,0.377619,0.035018,-0.342601,3.91061000000E-06,0.99998288958568,1.02871367514031,155.051065506017,4.92487213433681e-12,6.5549500000E-05,,,,,,,,,
22,0.527423,0.00040367,-0.527019,1.774460000000000000E-13,0.999999999997811,1.00965104063738,346.789406575014,1.17121829543149e-26,2.97433000000000000E-12,,,,,,,,,
23,0.48589,0.00269713,-0.483193,2.385830000000E-07,0.999999381613922,1.04234958985916,112.598469485744,9.01255468809339e-15,3.99912000000E-06,,,,,,,,,
24,0.478773,0.0395925,-0.43918,1.167930000000E-07,0.999999147303893,1.01727436418035,230.749902042941,5.29954811270624e-15,1.95768000000E-06,,,,,,,,,
25,1.10936,0.00153468,-1.10783,1.1520800000000000E-11,0.999999999956815,1.06460789384073,79.042487168167,2.36826149735093e-23,1.93110000000000E-10,,,,,,,,,
26,1.20886,0.0302,-1.17866,9.1238800000000000000000000E-20,1,1.02632116446903,166.311348659064,3.6110531544597e-39,1.52934000000000000000000E-18,,,,,,,,,
27,0.425828,0.000999865,-0.424828,1.266100000000E-08,0.999999922181844,1.01391151436097,270.412837785886,5.26797520926669e-17,2.122220000000E-07,,,,,,,,,
28,0.694251,0.00110193,-0.693149,3.341210000000000000E-13,0.999999999998247,1.01550470786748,250.001095562698,3.4352083151533e-26,5.6005000000000000E-12,,,,,,,,,
29,1.96575,0.0986809,-1.86707,8.257710000000000E-10,0.999999995903106,1.01686974692176,234.876919726799,3.8484608446928e-19,1.3841500000000E-08,,,,,,,,,
30,0.345321,0.00368491,-0.341636,1.901100000E-05,0.999954370080251,1.04705865141265,103.104773780153,5.75930249501826e-11,0.000318666,,,,,,,,,
31,1.19056,0.000242017,-1.19032,1.669330000000000000000000000E-22,1,1.070699668737,73.3001309858623,1.0126925969241e-44,2.79812000000000000000000000E-21,,,,,,,,,
32,0.465932,0.0334866,-0.432445,5.925210000000E-07,0.999996582255168,1.02331009810492,183.187263699771,1.19713155670252e-13,9.93179000000E-06,,,,,,,,,
33,0.439903,0.00114639,-0.438756,4.07439000000000E-09,0.999999979674016,1.03378549889611,135.774245726465,4.37603942621722e-18,6.8294600000000E-08,,,,,,,,,
34,0.474989,0.000821027,-0.474168,1.6647000000000E-09,0.99999998815062,1.01329877090522,279.209021423386,9.68659796469592e-19,2.7903700000000E-08,,,,,,,,,
35,2.6425,0.0349171,-2.60759,4.46920000000000000E-13,0.9999999999964,1.01175472928505,304.225755088274,7.45580243319439e-26,7.49124000000000000E-12,,,,,,,,,
36,0.48161,0.00107995,-0.48053,4.15810000000000E-10,0.999999997961416,1.06087431218306,83.087377390106,4.20005604560135e-20,6.96977000000000E-09,,,,,,,,,
37,1.26503,0.00038308,-1.26464,2.3553400000000000000000E-17,1,1.02071609415925,200.893622672637,1.80909981853275e-34,3.948010000000000000000E-16,,,,,,,,,
38,0.504534,0.000766996,-0.503767,1.531250000000000E-10,0.999999998880954,1.01147995162005,309.168741255399,7.67614511513293e-21,2.56667000000000E-09,,,,,,,,,
39,0.867248,0.000357887,-0.86689,6.4712100000000000E-11,0.99999999889488,1.00185417517977,732.006478313021,2.10187433186053e-21,1.0847000000000E-09,,,,,,,,,
40,1.16738,0.00050001,-1.16688,4.05082000000000000000000000E-21,1,1.03344092569363,136.922837887486,5.6670410170958e-42,6.7899500000000000000000000E-20,,,,,,,,,
