1,1,0.186965,0.0352299,-0.151735,0.131832,0.786394573607444,1.01275707861615,287.49047479825,0.00117138057779689,0.744544
2,2,0.250048,0.0419717,-0.208076,0.118754,0.827554722822022,1.01320538649213,280.601557964403,0.000524797311951478,0.660731
3,3,0.348795,0.178307,-0.170487,0.408169,0.528782277477658,1.01289390507264,285.351356489653,0.00222334591642999,3.38156
4,4,0.271159,0.172224,-0.0989345,0.402857,0.532950482195118,1.01392421532471,270.236532673147,0.00229926929229174,3.30785
5,5,0.244187,0.0366229,-0.207564,0.107728,0.836641023076954,1.01255462247491,290.716769760911,0.000528235654273039,0.591979
6,6,0.358325,0.0524575,-0.305868,0.120978,0.837579927257842,1.01528410673961,252.636250817436,0.000351268527191458,0.674807
7,7,1.50786,0.0394803,-1.46838,0.000668004,0.998498906588292,1.05724824754536,87.4806383501745,5.3316483964491e-08,0.00327751
8,8,0.34483,0.0364342,-0.308395,0.0855787,0.875881683359087,1.01410113651844,267.80501366472,0.000251182069729417,0.458874
9,9,0.595577,0.0230582,-0.572519,0.0176657,0.975905423517805,1.02465364874629,175.23380614113,1.03696770316809e-05,0.088175
10,10,0.24813,0.0289775,-0.219152,0.0866895,0.858456118194922,1.01161072611065,306.795853286655,0.000457694598940411,0.465395
11,11,0.350779,0.0248559,-0.325923,0.0587459,0.904732416511368,1.01232548856614,294.459096195967,0.000187467638031149,0.306017
12,12,0.347729,0.0302937,-0.317435,0.0715382,0.890891906169228,1.01322251474937,280.345075372325,0.000218324158186128,0.377788
13,13,0.360615,0.0366702,-0.323945,0.0870789,0.873298586078658,1.0138169375045,271.73316208943,0.000265101094892731,0.467685
14,14,0.258253,0.02608,-0.232173,0.0763504,0.871629669338941,1.01137779387033,311.048726647883,0.000391025972434866,0.405302
15,15,0.426823,0.0225728,-0.40425,0.0218858,0.969643441647717,1.03263810506697,139.680523715599,1.74067621334285e-05,0.10971
16,16,0.536722,0.0337538,-0.502968,0.0329762,0.956924482199288,1.02800887944689,158.198587292472,3.14560619202347e-05,0.1672
17,17,0.3163,0.0258941,-0.290406,0.0649566,0.894720550663456,1.01229679846462,294.934656948511,0.000233075859898718,0.340616
18,18,0.872281,0.0307362,-0.841544,0.00982329,0.986155863361178,1.04325025288548,110.639323863809,5.22611720246579e-06,0.0486428
19,19,0.346048,0.0337206,-0.312328,0.0794236,0.882447910634749,1.01374045054117,272.810686586847,0.000236610641442428,0.423022
20,20,4.11105,0.0925216,-4.01853,2.79789e-05,0.999873611948272,1.00825588945306,382.461356767365,1.20058150893223e-10,0.000137188
